FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
progpedia/00000006/WRONG_ANSWER/00080_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,8.36,7.36,8.98,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00013/Sigarras.java,100.0000,100.0000,0.0000,0.0000,76.0000,0.0000,16.71,15.35,17.40,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00177_00001/cigarra.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,13.38,12.74,16.35,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00150_00004/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,17.67,16.16,24.50,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00152_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,20.80,18.78,21.63,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00027_00003/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,38.0000,0.0000,18.42,16.82,20.92,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00217_00001/cigarras.java,100.0000,100.0000,91.6700,0.0000,4.0000,0.0000,12.41,10.85,12.92,false,false,false,true,true,false
progpedia/00000006/WRONG_ANSWER/00087_00007/Sigarras.java,100.0000,100.0000,0.0000,0.0000,71.0000,0.0000,14.31,12.65,14.41,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00011/Sigarras.java,100.0000,100.0000,0.0000,0.0000,69.0000,0.0000,14.14,14.05,17.21,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00069_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,15.42,13.46,16.29,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00217_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.50,10.01,12.20,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00009/Sigarras.java,100.0000,100.0000,0.0000,0.0000,70.0000,0.0000,15.66,14.79,16.02,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00057_00003/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.78,21.12,22.48,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00150_00002/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.04,16.83,29.03,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00150_00003/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.02,18.40,26.62,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00009_00004/cigarras.java,100.0000,100.0000,0.0000,0.0000,43.0000,0.0000,29.86,29.35,27.29,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00008/Sigarras.java,100.0000,100.0000,0.0000,0.0000,72.0000,0.0000,11.43,12.60,14.14,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00145_00001/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.86,15.31,17.11,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00012/Sigarras.java,100.0000,100.0000,0.0000,0.0000,71.0000,0.0000,14.88,12.68,14.44,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00080_00002/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,11.02,11.53,11.20,false,false,false,true,true,true
progpedia/00000016/ACCEPTED/00106_00001/Sopa_Letras.java,100.0000,100.0000,0.0000,0.0000,36.0000,0.0000,10.72,10.16,13.31,true,false,false,true,true,true
