FileName,NoRemoval,SimpleRemoval,FullRemoval,RemovedSimpleTokens,RemovedFullTokens,RemovedManualTokens,TimeNoRemoval(ms),TimeSimpleRemoval(ms),TimeFullRemoval(ms),JavaLanguageFeatureNotSupported,CpgErrorException,RuntimeException,tokensSound,simpleRemovalSound,removalSound
progpedia/00000006/ACCEPTED/00217_00003/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,21.10,12.70,15.08,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00173_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.92,10.49,15.79,false,false,false,true,true,true
progpedia/00000006/ACCEPTED/00130_00001/A.java,66.9600,66.9600,100.0000,0.0000,38.0000,38.0000,27.48,21.49,44.68,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00013_00002/ProbA.java,100.0000,100.0000,0.0000,0.0000,49.0000,0.0000,34.30,45.30,33.18,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00150_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,17.33,20.28,22.32,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00151_00003/ProbA.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,45.97,40.07,39.09,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00010/Sigarras.java,100.0000,100.0000,0.0000,0.0000,70.0000,0.0000,19.76,16.10,18.78,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00057_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,18.43,29.95,28.03,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00009_00001/ProbA.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,25.80,32.12,30.20,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00101_00002/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,26.99,38.71,33.03,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00013_00001/ProbA.java,100.0000,100.0000,0.0000,0.0000,49.0000,0.0000,49.83,38.15,30.33,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00145_00002/CigarrasTontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.86,20.98,21.71,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00151_00004/ProbA.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,40.13,41.84,43.58,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00159_00001/cigarras_tontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,22.50,22.77,24.60,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00191_00001/daa_cigarrastontas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,13.65,12.94,16.18,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00066_00012/Cigas.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,18.07,17.64,20.43,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00215_00001/CigarrasTontas.java,100.0000,100.0000,0.0000,0.0000,52.0000,0.0000,14.23,15.24,15.15,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00069_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,14.05,13.88,16.31,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00080_00001/cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,10.01,9.12,9.28,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00087_00013/Sigarras.java,100.0000,100.0000,0.0000,0.0000,76.0000,0.0000,16.37,14.90,19.18,true,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00177_00001/cigarra.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,12.78,13.40,16.89,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00150_00004/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,16.43,16.79,24.12,false,false,false,true,true,true
progpedia/00000006/WRONG_ANSWER/00152_00001/Cigarras.java,100.0000,100.0000,100.0000,0.0000,0.0000,0.0000,19.21,18.40,20.13,false,false,false,true,true,true
